language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
cpp,cubic_distortion,run,scalar,double,O3,48000,64,0,2,50,140950,1000,1.5425921199999997,10944.25058531394,10695.727797833935,11036.74426685198,341.0164690180445,3.1159417116751107,171.00391539553033,85.50195769776516,5847819.318563615,5983697.529490333,5798811.538310181,11695638.63712723,11967395.058980666,11597623.076620365,0.4328617546707391
cpp,cubic_distortion,run,vec,double,O3,48000,64,0,2,50,128216,811,0.7700744939999997,6006.071738316591,5888.836466165413,6032.979704797048,144.14323863163463,2.399958657037882,93.84487091119672,46.92243545559837,10655883.377433356,10868021.275122004,10608356.588554608,21311766.75486671,21736042.55024401,21216713.177109215,-6.611492269221344
mojo,cubic_distortion,run,scalar,double,O3,48000,64,0,2,50,140950,1000,1.5108440000003611,10719.00673998128,10471.57894630034,10806.794055111895,335.2151088115552,3.1272963712320663,167.4844803122075,83.74224015610375,5970702.468287821,6111781.26318873,5922200.3929765215,11941404.936575642,12223562.52637746,11844400.785953045,0.4328617546707392
mojo,cubic_distortion,run,vec,double,O3,48000,64,0,2,50,135550,1000,1.6590899999973772,12239.690151216357,11954.415954032214,12381.511373076077,427.0954190438606,3.4894299918320786,191.24515861275555,95.6225793063778,5228890.536386643,5353670.162230958,5168997.392286833,10457781.072773283,10707340.324461916,10337994.784573669,6.56998868775554
cpp,cubic_mini_01,run,scalar,double,O3,48000,64,1,2,50,1000000,1000,0.0102783749999999,10.278375,10.2375,11.4292,1.191699999999999,11.59424519926544,0.160599609375,0.0802998046875,6226665207.292013,6251526251.526251,5599692016.939069,12453330414.584026,12503052503.052502,11199384033.878138,4.155673622852191
cpp,cubic_mini_01,run,vec,double,O3,48000,64,1,2,50,1000000,1000,0.013391166,13.391166,13.3291,14.2708,0.941699999999999,7.0322479760164205,0.20923696875,0.104618484375,4779270154.667637,4801524484.023678,4484682008.016369,9558540309.335272,9603048968.047358,8969364016.032738,4.155673622852191
mojo,cubic_mini_01,run,scalar,double,O3,48000,64,1,2,50,1000000,1000,0.0206950000028882,20.695000002888253,20.200000290060416,21.89999977417756,1.6999994841171429,8.214542082048254,0.3233593750451289,0.1616796875225644,3092534428.174339,3168316786.1879563,2922374459.3578873,6185068856.348678,6336633572.375913,5844748918.715775,4.155673622852191
mojo,cubic_mini_01,run,vec,double,O3,48000,64,1,2,50,1000000,1000,0.0119589999994786,11.958999999478692,11.899999663000926,12.400000196066683,0.5000005330657586,4.1809560422071606,0.1868593749918545,0.0934296874959272,5351618028.496516,5378151412.809416,5161290240.971204,10703236056.993032,10756302825.618832,10322580481.942408,4.155673622852191
cpp,custom_bargraph,run,scalar,double,O3,48000,64,1,8,50,930000,934,0.1013957469999999,109.02768494623656,100.9458,113.6,12.654199999999989,11.606409882260634,1.7035575772849465,0.2129446971606182,587006869.2328883,634003594.0078735,563380281.6901408,4696054953.863107,5072028752.062988,4507042253.521127,7.54000001233362
cpp,custom_bargraph,run,vec,double,O3,48000,64,1,8,50,930000,938,0.0996470899999999,107.14740860215052,105.4833,108.8459,3.3626000000000005,3.1382933510652444,1.674178259408602,0.2092722824260752,597307959.5199418,606731112.8870636,587987237.0020368,4778463676.159534,4853848903.096509,4703897896.0162945,7.54000001233362
mojo,custom_bargraph,run,scalar,double,O3,48000,64,1,8,50,1000000,1000,0.0792860000001383,79.28600000013827,77.79999978083652,82.39999988290947,4.600000102072954,5.801781023213344,1.2388437500021603,0.15485546875027,807204298.3614807,822622110.2864875,776699030.2299042,6457634386.891846,6580976882.2919,6213592241.839233,7.540000012333621
mojo,custom_bargraph,run,vec,double,O3,48000,64,1,8,50,1000000,1000,0.0519400000011955,51.94000000119556,51.39999993843958,53.10000015015248,1.7000002117129045,3.273007723669183,0.8115625000186806,0.101445312502335,1232190989.575025,1245136188.261695,1205273066.271662,9857527916.600204,9961089506.093555,9642184530.173296,7.540000012333621
cpp,dbmeter,run,scalar,double,O3,48000,64,8,8,50,99659,235,0.1183185829999999,1187.2342989594515,1184.5387673956263,1189.7763039568345,5.237536561208117,0.4411544179441699,18.550535921241433,2.318816990155179,53906798.39362174,54029468.483089775,53791624.34749746,431254387.14897394,432235747.8647182,430332994.7799797,0.0
cpp,dbmeter,run,vec,double,O3,48000,64,8,8,50,99888,228,0.1154301249999999,1155.5955169790166,1154.0142512606883,1157.9077159140727,3.893464653384171,0.3369227896939712,18.056179952797137,2.2570224940996417,55382700.14001978,55458587.21422547,55272107.71669941,443061601.12015826,443668697.71380377,442176861.73359525,0.0
mojo,dbmeter,run,scalar,double,O3,48000,64,8,8,50,97134,219,0.106765999997151,1099.161982386714,1097.397145635439,1104.249011822047,6.8518661866075945,0.62337183203239,17.174405974792407,2.146800746849051,58226176.87434091,58319816.35321396,57957941.8363236,465809414.99472725,466558530.82571167,463663534.6905888,0.0
mojo,dbmeter,run,vec,double,O3,48000,64,8,8,50,98094,259,0.1300019999980577,1325.279833609168,1322.8571437399037,1330.8586978515002,8.001554111596533,0.6037633644364526,20.70749740014325,2.5884371750179063,48291687.820908874,48380129.5573481,48089252.527950376,386333502.567271,387041036.4587848,384714020.223603,1040.431475520134
cpp,delays,run,scalar,double,O3,48000,64,3,3,50,1000000,1000,0.064953251,64.953251,64.2667,67.4458,3.179100000000006,4.894443235797398,1.014894546875,0.3382981822916666,985324044.8272556,995850105.8868744,948910087.8038363,2955972134.481767,2987550317.6606236,2846730263.4115095,198.23999890312552
cpp,delays,run,vec,double,O3,48000,64,3,3,50,570000,574,0.1000113739999999,175.45855087719298,174.375,178.4334,4.058400000000006,2.3130249165459955,2.7415398574561403,0.9138466191520468,364758512.36680347,367025089.6057348,358677243.1618744,1094275537.1004105,1101075268.8172042,1076031729.4856234,198.23999890312552
mojo,delays,run,scalar,double,O3,48000,64,3,3,50,1000000,1000,0.0645069999991392,64.50699999913924,63.89999980456196,66.19999985559843,2.300000051036477,3.565504598054734,1.0079218749865506,0.3359739583288502,992140387.878122,1001564948.2902018,966767373.7100108,2976421163.6343656,3004694844.8706055,2900302121.1300325,198.23999890312552
mojo,delays,run,vec,double,O3,48000,64,3,3,50,540000,544,0.1000690000000759,185.3129629631035,179.39999997906853,187.8999999462394,8.49999996717088,4.586835066073204,2.895515046298492,0.9651716820994974,345361700.42644364,356744704.61241466,340606705.7919703,1036085101.2793308,1070234113.837244,1021820117.375911,198.23999890312552
cpp,echo,run,scalar,double,O3,48000,64,1,1,50,1000000,1000,0.0276522979999999,27.652298,26.3792,29.4334,3.054199999999998,11.045013329452756,0.4320671562499999,0.4320671562499999,2314455022.8700705,2426153939.467459,2174400510.9841204,2314455022.8700705,2426153939.467459,2174400510.9841204,130.0001242160797
cpp,echo,run,vec,double,O3,48000,64,1,1,50,1000000,1000,0.0299802479999999,29.980248,29.6125,32.1,2.4875000000000007,8.297129496727313,0.4684413749999999,0.4684413749999999,2134738845.389138,2161249472.351203,1993769470.404984,2134738845.389138,2161249472.351203,1993769470.404984,130.0001242160797
mojo,echo,run,scalar,double,O3,48000,64,1,1,50,1000000,1000,0.0231800000001385,23.180000000138527,22.89999974891543,24.200000189011917,1.3000004400964826,5.608284901159248,0.3621875000021645,0.3621875000021645,2761000862.7962685,2794759855.970352,2644628078.517925,2761000862.7962685,2794759855.970352,2644628078.517925,130.0001242160797
mojo,echo,run,vec,double,O3,48000,64,1,1,50,1000000,1000,0.0371690000065427,37.1690000065428,36.99999979289714,38.39999990304932,1.4000001101521775,3.766579972304171,0.5807656251022313,0.5807656251022313,1721864994.719638,1729729739.411675,1666666670.8745954,1721864994.719638,1729729739.411675,1666666670.8745954,130.0001242160797
cpp,echo_1,run,scalar,double,O3,48000,64,1,1,50,1000000,1000,0.0278746619999999,27.874662,26.4167,30.3834,3.966700000000003,14.230486453970286,0.43554159375,0.43554159375,2295991965.750114,2422709876.7067804,2106413370.458869,2295991965.750114,2422709876.7067804,2106413370.458869,130.0001242160797
cpp,echo_1,run,vec,double,O3,48000,64,1,1,50,1000000,1000,0.0286274589999999,28.627459,28.4375,29.4917,1.0542000000000016,3.682478420456393,0.447304046875,0.447304046875,2235615812.0774884,2250549450.5494504,2170102096.5220723,2235615812.0774884,2250549450.5494504,2170102096.5220723,130.0001242160797
mojo,echo_1,run,scalar,double,O3,48000,64,1,1,50,1000000,1000,0.0230489999958081,23.04899999580812,22.80000007885974,23.70000001974404,0.8999999408842996,3.9047244611392298,0.3601406249345019,0.3601406249345019,2776693132.528074,2807017534.150848,2700421938.6785975,2776693132.528074,2807017534.150848,2700421938.6785975,130.0001242160797
mojo,echo_1,run,vec,double,O3,48000,64,1,1,50,1000000,1000,0.044943000004423,44.94300000442309,44.6999998530373,45.80000022542663,1.1000003723893317,2.4475454960306933,0.7022343750691107,0.7022343750691107,1424025988.3341436,1431767342.5149083,1397379905.7858813,1424025988.3341436,1431767342.5149083,1397379905.7858813,130.0001242160797
cpp,freeverb,run,scalar,double,O3,48000,64,2,2,50,154130,201,0.1011062099999999,655.9800817491728,654.8722769709543,658.3289183222957,3.456641351341432,0.5269430349354949,10.249688777330825,5.124844388665412,97563937.96187198,97728980.52124844,97215841.83647808,195127875.92374396,195457961.0424969,194431683.67295617,765.4368052482605
cpp,freeverb,run,vec,double,O3,48000,64,2,2,50,103727,399,0.2258717919999999,2177.5602495010944,2172.227205882353,2186.3669996300405,14.13979374768769,0.6493411032336436,34.0243788984546,17.0121894492273,29390690.80392297,29462848.005350973,29272304.242988285,58781381.60784594,58925696.01070195,58544608.48597657,765.4368052482605
mojo,freeverb,run,scalar,double,O3,48000,64,2,2,50,101266,242,0.1246840000058,1231.252345365671,1228.7037036542272,1237.311703213658,8.60799955943071,0.6991255360308946,19.23831789633861,9.619158948169304,51979596.417331144,52087415.224403374,51725042.148856595,103959192.83466227,104174830.44880676,103450084.2977132,765.4368052482605
mojo,freeverb,run,vec,double,O3,48000,64,2,2,50,105945,394,0.2310540000071341,2180.8863090012187,2164.594001071061,2192.5036385632525,27.90963749219145,1.2797383053394122,34.07634857814404,17.03817428907202,29345867.198969252,29566745.52749024,29190373.449933793,58691734.397938505,59133491.05498048,58380746.89986759,765.4368052482605
cpp,gate_compressor,run,scalar,double,O3,48000,64,1,2,50,142250,1000,1.4867234530000013,10451.482973637962,10138.352860096486,10546.03011635866,407.6772562621736,3.900664214738408,163.30442146309315,81.65221073154657,6123532.915035002,6312662.508709617,6068634.291184631,12247065.830070004,12625325.017419234,12137268.582369262,0.0
cpp,gate_compressor,run,vec,double,O3,48000,64,1,2,50,133144,870,0.903651083,6787.020691882473,6613.592233009709,6848.4254071661235,234.83317415641432,3.460033272585767,106.04719831066365,53.02359915533182,9429763.500875482,9677040.516735172,9345213.8550025,18859527.001750965,19354081.033470344,18690427.710005,0.0
mojo,gate_compressor,run,scalar,double,O3,48000,64,1,2,50,142950,1000,1.494384999998147,10453.899965009772,10021.364576473536,10593.12320946126,571.7586329877249,5.469333310070472,163.3421869532777,81.67109347663884,6122117.125112569,6386355.821266933,6041655.396100587,12244234.250225138,12772711.642533869,12083310.792201174,0.0
cpp,grain3,run,scalar,double,O3,48000,64,1,1,50,330000,338,0.0989555019999999,299.86515757575756,299.1667,301.8709,2.7042000000000144,0.9018053387269004,4.685393087121212,4.685393087121212,213429264.3980524,213927552.7657323,212011161.06256017,213429264.3980524,213927552.7657323,212011161.06256017,0.0363816643806084
cpp,grain3,run,vec,double,O3,48000,64,1,1,50,270000,275,0.099971125,370.2634259259259,368.4208,372.6708,4.25,1.1478314363272395,5.785366030092592,5.785366030092592,172849910.41163132,173714404.83273476,171733336.76800007,172849910.41163132,173714404.83273476,171733336.76800007,0.0477782386823241
mojo,grain3,run,scalar,double,O3,48000,64,1,1,50,320000,329,0.0983989999986079,307.4968749956497,303.3000000868924,309.5000000030268,6.199999916134402,2.0162806260135544,4.804638671807027,4.804638671807027,208132196.46835577,211012199.08231008,206785137.31623295,208132196.46835577,211012199.08231008,206785137.31623295,0.04795714122312
cpp,harpe,run,scalar,double,O3,48000,64,0,2,50,119470,200,0.100421831,840.5610697246169,839.6112040133779,842.3862531433361,2.7750491299582336,0.3301424762471321,13.13376671444714,6.5668833572235705,76139619.48174396,76225757.46259367,75974649.1127866,152279238.96348792,152451514.92518735,151949298.2255732,0.75925874710083
cpp,harpe,run,vec,double,O3,48000,64,0,2,50,97681,236,0.121488003,1243.7219418310624,1240.0354882459312,1252.0695416572587,12.034053411327704,0.96758391136934,19.43315534111035,9.716577670555177,51458447.300347835,51611426.12985213,51115371.687173694,102916894.60069568,103222852.25970426,102230743.3743474,0.75925874710083
mojo,harpe,run,scalar,double,O3,48000,64,0,2,50,99081,217,0.1082900000001245,1092.9441568022582,1089.468196132031,1101.712614772038,12.244418640007098,1.1203151198348396,17.077252450035285,8.538626225017643,58557429.125429,58744257.26902444,58091374.412775174,117114858.250858,117488514.53804888,116182748.82555036,0.7592587471008301
cpp,highShelf,run,scalar,double,O3,48000,64,1,1,50,560000,562,0.1004757909999999,179.42105535714285,178.8709,180.8458,1.974899999999991,1.100706935464678,2.803453989955357,2.803453989955357,356702839.99058056,357799955.1631931,353892653.299109,356702839.99058056,357799955.1631931,353892653.299109,2.0800000071758404
cpp,highShelf,run,vec,double,O3,48000,64,1,1,50,430000,435,0.0997417089999999,231.9574627906977,231.2333,235.6417,4.408399999999972,1.900520874371611,3.624335356104651,3.624335356104651,275912657.5623444,276776744.52598304,271598787.48116314,275912657.5623444,276776744.52598304,271598787.48116314,2.0800000071758404
mojo,highShelf,run,scalar,double,O3,48000,64,1,1,50,690000,697,0.099819999999454,144.66666666587534,143.59999986481853,148.89999984006863,5.299999975250103,3.663594452957899,2.260416666654302,2.260416666654302,442396313.3664751,445682451.6730363,429818670.710151,442396313.3664751,445682451.6730363,429818670.710151,2.0800000071758404
mojo,highShelf,run,vec,double,O3,48000,64,1,1,50,380000,383,0.1175490000023273,309.33947369033524,308.5999996983446,310.900000113179,2.300000414834358,0.7435198577782468,4.833429276411488,4.833429276411488,206892444.84868848,207388204.99857345,205853972.26343408,206892444.84868848,207388204.99857345,205853972.26343408,2.0800000071758404
cpp,karplus,run,scalar,double,O3,48000,64,0,1,50,810000,811,0.10139742,125.182,123.1375,126.9625,3.8250000000000033,3.0555511175728163,1.95596875,1.95596875,511255611.82917655,519744188.40726835,504085852.12168944,511255611.82917655,519744188.40726835,504085852.12168944,0.0
cpp,karplus,run,vec,double,O3,48000,64,0,1,50,520000,520,0.101097459,194.41819038461537,192.8791,195.2667,2.387599999999992,1.2280743871119413,3.037784224759615,3.037784224759615,329187304.3020793,331814074.2050331,327756857.6720967,329187304.3020793,331814074.2050331,327756857.6720967,0.0
mojo,karplus,run,scalar,double,O3,48000,64,0,1,50,810000,812,0.099065000002156,122.30246913846425,117.30000005627517,126.59999993047676,9.299999874201603,7.604098216261396,1.910976080288504,1.910976080288504,523292787.552332,545609547.9053345,505529226.18598753,523292787.552332,545609547.9053345,505529226.18598753,0.0
mojo,karplus,run,vec,double,O3,48000,64,0,1,50,450000,456,0.099302999999054,220.6733333312312,207.50000003317837,223.00000018731225,15.500000154133886,7.023957050065649,3.448020833300488,3.448020833300488,290021449.505799,308433734.8904418,286995515.454001,290021449.505799,308433734.8904418,286995515.454001,0.0
