language,dsp,bench_case,mode,precision,opt,samp_rate,buff_size,inputs,outputs,warmup_iters,run_iters,batches,elapsed_s,ns_per_compute,fast_ns_per_compute,slow_ns_per_compute,spread_ns_per_compute,spread_percent,ns_per_frame,ns_per_out_samp,frames_per_s,fast_frames_per_s,slow_frames_per_s,out_samp_per_s,fast_out_samp_per_s,slow_out_samp_per_s,checksum
mojo,bargraph,run,scalar,double,O3,48000,128,0,10,50,500000,504,0.11308499999904598,226.16999999809184,185.29999997554114,459.5000000335858,274.2000000580447,121.2362382545687,1.7669531249850925,0.17669531249850925,565945969.8504658,690771721.6238289,278563656.1276261,5659459698.504658,6907717216.238289,2785636561.2762613,26240.0
mojo,bargraph,run,vec,double,O3,48000,128,0,10,50,1000000,1000,0.05608899999970163,56.08899999970162,55.00000006577466,57.99999998998828,2.9999999242136255,5.348642201197356,0.4381953124976689,0.04381953124976689,2282087396.8279147,2327272724.4895353,2206896552.105083,22820873968.27915,23272727244.895355,22068965521.05083,26240.0
cpp,bells,run,scalar,double,O3,48000,128,0,1,50,118650,1000,2.4393620050000009,20559.308933839024,20436.205957446808,22339.601798855274,1903.3958414084664,9.2580730584558939,160.61960104561737,160.61960104561737,6225890.1995155057,6263393.5216021696,5729735.075517728,6225890.1995155057,6263393.5216021696,5729735.075517728,0
cpp,bells,run,vec,double,O3,48000,128,0,1,50,115550,1000,2.8150908819999998,24362.534677628733,24046.879148936172,24819.086375779163,772.20722684299108,3.1696506010603325,190.33230216897448,190.33230216897448,5253968.9196435688,5322936.0536651043,5157321.1866861722,5253968.9196435688,5322936.0536651043,5157321.1866861722,0
mojo,bells,run,scalar,double,O3,48000,128,0,1,50,117350,1000,2.68507099999988,22880.877716232466,22535.37117943318,23620.570441195825,1085.1992617626456,4.742821823625974,178.75685715806614,178.75685715806614,5594190.991597866,5679959.694509879,5419005.451991946,5594190.991597866,5679959.694509879,5419005.451991946,0.0
mojo,bells,run,vec,double,O3,48000,128,0,1,50,132950,1000,1.8212339999990945,13698.638585927749,13518.939394171784,13994.807121665606,475.8677274938218,3.473832268139903,107.02061395256054,107.02061395256054,9343994.236879203,9468198.37473217,9146249.66869611,9343994.236879203,9468198.37473217,9146249.66869611,0.0
cpp,carre_volterra,run,scalar,double,O3,48000,128,0,1,50,159353,191,0.099971540999999969,627.35901426392979,612.76557650990685,644.77131967603623,32.005743166129378,5.1016630730461729,4.9012422989369515,4.9012422989369515,204029904.87062719,208889018.74847823,198519996.30553246,204029904.87062719,208889018.74847823,198519996.30553246,-0.62415412988048047
cpp,carre_volterra,run,vec,double,O3,48000,128,0,1,50,99486,201,0.10544279099999999,1059.8756709486761,1029.0892343120322,1082.8778054862844,53.788571174252183,5.0749887603427091,8.2802786792865319,8.2802786792865319,120768882.15145975,124381827.86507401,118203549.23842904,120768882.15145975,124381827.86507401,118203549.23842904,-2.6376740452833474
mojo,carre_volterra,run,scalar,double,O3,48000,128,0,1,50,99968,206,0.10808899999938149,1081.235995512379,1073.7591455904424,1141.246291045924,67.4871454554816,6.241666549724938,8.447156214940462,8.447156214940462,118383036.20232606,119207366.49895068,112158086.29940096,118383036.20232606,119207366.49895068,112158086.29940096,-2.6376740452833474
mojo,carre_volterra,run,vec,double,O3,48000,128,0,1,50,107902,152,0.09684999999990396,897.573724304498,691.7847027997526,1047.058823480255,355.2741206805023,39.58160884843116,7.012294721128891,7.012294721128891,142606670.10855648,185028664.96175113,122247191.01697516,142606670.10855648,185028664.96175113,122247191.01697516,2.55410552182002
cpp,comb_delay1,run,scalar,double,O3,48000,128,0,1,50,179010,202,0.101691163,568.07531981453553,567.23311717352419,570.18597118284379,2.9528540093195943,0.51979973540896618,4.4380884360510588,4.4380884360510588,225322233.75201246,225656782.2376335,224488160.82666078,225322233.75201246,225656782.2376335,224488160.82666078,-14.450084149371833
cpp,comb_delay1,run,vec,double,O3,48000,128,0,1,50,189909,198,0.099508752000000006,523.98123311691393,522.13639547683374,526.51511814177013,4.3787226649363902,0.83566402538683726,4.0936033837258901,4.0936033837258901,244283558.09346297,245146672.61052698,243107929.07856172,244283558.09346297,245146672.61052698,243107929.07856172,12.105035890359432
mojo,comb_delay1,run,scalar,double,O3,48000,128,0,1,50,111929,199,0.09529600000132632,851.3968676690253,850.0848896010875,852.9211955454269,2.836305944339415,0.33313558600523413,6.65153802866426,6.65153802866426,150341168.5674173,150573197.53097308,150072481.10201603,150341168.5674173,150573197.53097308,150072481.10201603,-3.059528996433073
mojo,comb_delay1,run,vec,double,O3,48000,128,0,1,50,179094,199,0.09851999999955297,550.1021809750911,548.0004244008591,552.4416136898441,4.441189288985015,0.8073389713003363,4.297673288867899,4.297673288867899,232684043.85002047,233576461.44151297,231698693.2701683,232684043.85002047,233576461.44151297,231698693.2701683,2.3338248296640813
cpp,comb_delay2,run,scalar,double,O3,48000,128,0,1,50,290000,299,0.098359623999999993,339.17111724137931,337.54160000000002,343.30410000000001,5.7624999999999886,1.6989949046572166,2.6497743534482758,2.6497743534482758,377390625.24273175,379212517.80521274,372847280.29755545,377390625.24273175,379212517.80521274,372847280.29755545,-0.24282970326021314
cpp,comb_delay2,run,vec,double,O3,48000,128,0,1,50,190000,199,0.098456541000000009,518.19232105263154,516.57920000000001,519.70000000000005,3.1208000000000311,0.60224744235124605,4.0483775082236839,4.0483775082236839,247012537.23711458,247783882.89733693,246295939.96536461,247012537.23711458,247783882.89733693,246295939.96536461,16.58096294850111
mojo,comb_delay2,run,scalar,double,O3,48000,128,0,1,50,300000,305,0.10015799999928277,333.85999999760924,332.4000001157401,336.799999968207,4.399999852466863,1.3179176458690383,2.608281249981322,2.608281249981322,383394237.108119,385078218.8791546,380047505.97411776,383394237.108119,385078218.8791546,380047505.97411776,-0.24282970326021314
mojo,comb_delay2,run,vec,double,O3,48000,128,0,1,50,187430,201,0.10195199999907345,543.9470735691908,537.5413862498546,549.3062966757403,11.764910425885773,2.162877786746519,4.249586512259303,4.249586512259303,235317011.92932,238121200.1051475,233021177.391599,235317011.92932,238121200.1051475,233021177.391599,15.675025440752506
cpp,cubic_distortion,run,scalar,double,O3,48000,128,0,2,50,119350,1000,2.5806176630000004,21622.267808965229,21111.668337510444,22347.861040068201,1236.192702557757,5.7172203835399493,168.92396725754085,84.461983628770426,5919823.0791928042,6062997.8623041483,5727617.5008652806,11839646.158385608,12125995.724608297,11455235.001730561,-3.533892247825861
cpp,cubic_distortion,run,vec,double,O3,48000,128,0,2,50,136750,1000,1.5910941669999996,11635.057893967094,11350.309506790563,11899.856424982054,549.54691819149048,4.7231988289154678,90.898889796617922,45.449444898308961,11001234.473132227,11277225.517367724,10756432.298736162,22002468.946264453,22554451.034735449,21512864.597472325,3.0699814176186919
mojo,cubic_distortion,run,scalar,double,O3,48000,128,0,2,50,118750,1000,2.513546000001952,21166.70315791117,20591.489361670916,21786.189683428856,1194.7003217579404,5.644243757967639,165.36486842118103,82.68243421059051,6047233.669082721,6216160.363720933,5875281.628405179,12094467.338165442,12432320.727441866,11750563.256810358,-2.162761022336781
mojo,cubic_distortion,run,vec,double,O3,48000,128,0,2,50,137350,1000,1.7019369999998162,12391.241354203255,11942.857143134788,12582.800284198249,639.9431410634606,5.164479673752657,96.80657307971293,48.40328653985647,10329877.07535702,10717703.349033134,10172616.35796168,20659754.15071404,21435406.698066268,20345232.71592336,3.2072999896481633
cpp,custom_bargraph,run,scalar,double,O3,48000,128,1,8,50,470000,476,0.100165039,213.11710425531916,207.9333,222.58750000000001,14.654200000000003,6.8761257108880089,1.664977376994681,0.20812217212433512,600608761.30642748,615582015.96377301,575054753.74852586,4804870090.4514198,4924656127.7101841,4600438029.9882069,29.928000086176326
cpp,custom_bargraph,run,vec,double,O3,48000,128,1,8,50,470000,479,0.099892164999999991,212.53652127659575,211.69579999999999,214.8792,3.183400000000006,1.4978131668284522,1.6604415724734043,0.20755519655917554,602249435.6789645,604641187.96877408,595683528.23353779,4817995485.431716,4837129503.7501926,4765468225.8683023,29.928000086176326
mojo,custom_bargraph,run,scalar,double,O3,48000,128,1,8,50,630000,637,0.0998249999993277,158.45238095131378,157.39999998913845,160.30000006139744,2.9000000722589903,1.8302029006115388,1.237909226182139,0.15473865327276737,807813673.9348168,813214739.5732704,798502806.9305924,6462509391.478535,6505717916.5861635,6388022455.444739,29.928000086176326
mojo,custom_bargraph,run,vec,double,O3,48000,128,1,8,50,1000000,1000,0.08296300000074552,82.9630000007456,76.90000002185116,84.79999996779952,7.899999945948366,9.522317112299902,0.648148437505825,0.08101855468822812,1542856454.0680757,1664499349.3319736,1509433962.8373172,12342851632.544605,13315994794.655788,12075471702.698538,29.928000086176326
cpp,dbmeter,run,scalar,double,O3,48000,128,8,8,50,106086,426,0.24999745600000001,2356.554644345154,2349.1875,2366.773753894081,17.586253894080983,0.74626972628372468,18.410583158946515,2.3013228948683144,54316584.725566164,54486923.670417964,54082059.930485576,434532677.80452931,435895389.36334372,432656479.44388461,0
cpp,dbmeter,run,vec,double,O3,48000,128,8,8,50,106230,411,0.24461604200000003,2302.702080391603,2298.695158850227,2312.9868123587039,14.291653508476884,0.62064709239531379,17.989860003059398,2.2487325003824248,55586869.482582822,55683764.551026285,55339701.599712119,444694955.86066258,445470116.40821028,442717612.79769695,0
mojo,dbmeter,run,scalar,double,O3,48000,128,8,8,50,107602,412,0.23954200000116543,2226.1853868995504,2221.798780510653,2239.575436315349,17.77665580469602,0.7985254017615261,17.392073335152737,2.174009166894092,57497457.64806585,57610977.700951286,57153689.902310856,459979661.1845268,460887821.6076103,457229519.21848685,0.0
mojo,dbmeter,run,vec,double,O3,48000,128,8,8,50,108414,430,0.2555260000008275,2356.9465198297958,2321.147798735961,2363.4933124676113,42.3455137316505,1.796625989405497,18.41364468617028,2.301705585771285,54307553.82996275,55145131.24485464,54157123.83224866,434460430.639702,441161049.9588371,433256990.65798926,0.0
cpp,delays,run,scalar,double,O3,48000,128,3,3,50,770000,779,0.099403915000000023,129.0959935064935,126.28749999999999,130.57499999999999,4.2874999999999943,3.3211720081648655,1.0085624492694805,0.33618748308982682,991510243.83697546,1013560328.6152629,980279532.83553517,2974530731.5109262,3040680985.8457885,2940838598.5066056,408.76799881458282
cpp,delays,run,vec,double,O3,48000,128,3,3,50,290000,293,0.100282041,345.80014137931033,344.31670000000003,348.24579999999997,3.9290999999999485,1.1362343532676855,2.701563604525862,0.90052120150862069,370156008.2926513,371750774.79541361,367556478.78596097,1110468024.877954,1115252324.386241,1102669436.357883,408.76799881458282
mojo,delays,run,scalar,double,O3,48000,128,3,3,50,780000,788,0.09953799999675539,127.6128205086607,125.09999996836996,129.79999992239755,4.699999954027589,3.683015495851856,0.9969751602239117,0.3323250534079706,1003034017.1919714,1023181455.0948303,986132512.1458113,3009102051.5759144,3069544365.2844906,2958397536.437434,408.7679988145828
mojo,delays,run,vec,double,O3,48000,128,3,3,50,350000,352,0.10010499999953026,286.01428571294366,273.9000001383829,291.9000000474625,17.999999909079634,6.293391906705392,2.2344866071323723,0.7448288690441242,447530093.404028,467323840.58171004,438506337.7156128,1342590280.212084,1401971521.74513,1315519013.1468384,408.7679988145828
cpp,echo,run,scalar,double,O3,48000,128,1,1,50,1000000,1000,0.056098332000000001,56.098331999999999,51.958399999999997,60.987499999999997,9.0290999999999997,16.095130956834865,0.43826821874999999,0.43826821874999999,2281707769.8495564,2463509268.9536247,2098790735.8065178,2281707769.8495564,2463509268.9536247,2098790735.8065178,516.00049471855164
cpp,echo,run,vec,double,O3,48000,128,1,1,50,1000000,1000,0.051611166000000007,51.611165999999997,51.225000000000001,53.816600000000001,2.5915999999999997,5.0213940138457636,0.40321223437499998,0.40321223437499998,2480083476.5097146,2498779892.6305513,2378448285.4732556,2480083476.5097146,2498779892.6305513,2378448285.4732556,516.00049471855164
mojo,echo,run,scalar,double,O3,48000,128,1,1,50,1000000,1000,0.0486430000000837,48.64300000008369,48.39999983232701,51.30000008648494,2.9000002541579306,5.961803865207617,0.3800234375006538,0.3800234375006538,2631416647.817358,2644628108.3353863,2495126701.4465714,2631416647.817358,2644628108.3353863,2495126701.4465714,516.0004947185516
mojo,echo,run,vec,double,O3,48000,128,1,1,50,1000000,1000,0.05429799999910756,54.29799999910756,53.80000002332963,56.00000004051253,2.2000000171829015,4.051714643668387,0.4242031249930278,0.4242031249930278,2357361228.813286,2379182155.1021295,2285714284.060713,2357361228.813286,2379182155.1021295,2285714284.060713,516.0004947185516
cpp,echo_1,run,scalar,double,O3,48000,128,1,1,50,1000000,1000,0.055995625,55.995624999999997,51.829100000000004,60.570799999999998,8.7416999999999945,15.611398211913869,0.43746582031249998,0.43746582031249998,2285892871.09484,2469655077.9388413,2113229476.9096661,2285892871.09484,2469655077.9388413,2113229476.9096661,516.00049471855164
cpp,echo_1,run,vec,double,O3,48000,128,1,1,50,1000000,1000,0.052775918000000019,52.775917999999997,51.429199999999994,55.679200000000002,4.2500000000000071,8.0529153467306944,0.41231185937499998,0.41231185937499998,2425348622.0741806,2488858469.5075951,2298883604.6494918,2425348622.0741806,2488858469.5075951,2298883604.6494918,516.00049471855164
mojo,echo_1,run,scalar,double,O3,48000,128,1,1,50,1000000,1000,0.049405999998271,49.40599999827099,49.199999921256676,51.899999925808515,2.700000004551839,5.4649232980737725,0.38598437498649213,0.38598437498649213,2590778448.052452,2601626020.4239974,2466281313.737516,2590778448.052452,2601626020.4239974,2466281313.737516,516.0004947185516
mojo,echo_1,run,vec,double,O3,48000,128,1,1,50,1000000,1000,0.054301999998642714,54.30199999864272,53.80000002332963,55.40000001929002,1.5999999959603883,2.946484468344408,0.42423437498939626,0.42423437498939626,2357187580.626853,2379182155.1021295,2310469313.274928,2357187580.626853,2379182155.1021295,2310469313.274928,516.0004947185516
cpp,freeverb,run,scalar,double,O3,48000,128,2,2,50,100420,233,0.13031500200000001,1297.6996813383787,1275.1170829616415,1301.4164621904974,26.299379228855969,2.0266152182246189,10.138278760456084,5.0691393802280418,98636072.614264309,100382938.72018538,98354372.884261042,197272145.22852862,200765877.44037077,196708745.76852208,1622.8697748184204
cpp,freeverb,run,vec,double,O3,48000,128,2,2,50,118559,652,0.50636108400000002,4270.9628455030825,4129.1597337770381,4322.849785407725,193.69005163068687,4.5350441724077291,33.366897230492832,16.683448615246416,29969822.878410615,30999042.96579862,29610096.661715768,59939645.75682123,61998085.93159724,59220193.323431537,1622.8697748184204
mojo,freeverb,run,scalar,double,O3,48000,128,2,2,50,105911,435,0.2616710000002058,2470.668769062759,2418.1963286937885,2517.186251096167,98.9899224023784,4.006604351093568,19.302099758302806,9.651049879151403,51807835.02944284,52932013.20388258,50850428.70556735,103615670.05888568,105864026.40776516,101700857.4111347,1622.8697748184204
mojo,freeverb,run,vec,double,O3,48000,128,2,2,50,104091,334,0.18719899999996414,1798.4167699413413,1794.563843089198,1804.2244635553047,9.66062046610682,0.5371736200181184,14.050131015166729,7.025065507583364,71173713.53480816,71326523.42959182,70944609.49042355,142347427.06961632,142653046.85918364,141889218.9808471,1622.8697748184204
cpp,gate_compressor,run,scalar,double,O3,48000,128,1,2,50,119150,1000,2.448608409999999,20550.637096097355,19927.93863439931,20913.718723037102,985.78008863779178,4.7968346870618195,160.55185231326058,80.275926156630291,6228517.3642771272,6423143.0228838781,6120384.5043112338,12457034.728554254,12846286.045767756,12240769.008622468,0
cpp,gate_compressor,run,vec,double,O3,48000,128,1,2,50,132550,1000,1.7824185890000002,13447.141373066766,13112.125368731564,13838.24512099922,726.11975226765571,5.3998075287733531,105.05579197708411,52.527895988542056,9518751.7144997623,9761956.692790715,9249727.7567198854,19037503.428999525,19523913.38558143,18499455.513439771,0
mojo,gate_compressor,run,scalar,double,O3,48000,128,1,2,50,120050,1000,2.4876150000018242,20721.49104541295,20127.062706294833,21713.79605839077,1586.7333520959364,7.657428457336744,161.88664879228867,80.94332439614433,6177161.658853453,6359596.622112545,5894869.771079825,12354323.317706905,12719193.24422509,11789739.54215965,0.0
mojo,gate_compressor,run,vec,double,O3,48000,128,1,2,50,139450,1000,1.6359820000016043,11731.67443529297,11209.154928738044,12074.260994714012,865.1060659759678,7.374105638095674,91.65370652572634,45.82685326286317,10910633.49106683,11419237.294314977,10601062.877143132,21821266.98213366,22838474.588629954,21202125.754286263,0.0
cpp,harpe,run,scalar,double,O3,48000,128,0,2,50,104641,312,0.17586116900000004,1680.6143767739222,1635.2650638171565,1688.139233038348,52.874169221191551,3.146121439392175,13.129799818546267,6.5648999092731337,76162623.483982399,78274771.981744021,75823129.689144745,152325246.9679648,156549543.96348804,151646259.37828949,1.5185174942016602
cpp,harpe,run,vec,double,O3,48000,128,0,2,50,107265,430,0.26529321100000008,2473.2504638045962,2387.1411718442782,2487.0475812846948,99.90640944041661,4.0394780432682413,19.322269248473408,9.6611346242367038,51753755.583289295,53620624.330780007,51466647.024855494,103507511.16657859,107241248.66156001,102933294.04971099,1.5185174942016602
mojo,harpe,run,scalar,double,O3,48000,128,0,2,50,107541,411,0.24941299999954936,2319.236384258556,2312.547528470898,2329.912580675513,17.365052204614585,0.748740073348154,18.11903425201997,9.059517126009984,55190579.480720215,55350213.746584535,54937683.525829494,110381158.96144043,110700427.49316907,109875367.05165899,1.5185174942016602
mojo,harpe,run,vec,double,O3,48000,128,0,2,50,102794,312,0.18014499999844702,1752.4855536164273,1747.787611002369,1758.19309085361,10.405479851241125,0.5937555279567577,13.691293387628338,6.845646693814169,73039118.48851441,73235443.02193049,72802015.1289842,146078236.97702882,146470886.04386097,145604030.2579684,1.5185174942016602
cpp,highShelf,run,scalar,double,O3,48000,128,1,1,50,280000,286,0.099579374000000026,355.64062142857142,354.88330000000002,357.1583,2.2749999999999773,0.63969070542660134,2.7784423549107142,2.7784423549107142,359913891.4048605,360681948.12210095,358384503.45407063,359913891.4048605,360681948.12210095,358384503.45407063,8.2560000285739079
cpp,highShelf,run,vec,double,O3,48000,128,1,1,50,220000,221,0.101731666,462.41666363636364,461.33339999999998,464.26249999999999,2.9291000000000054,0.63343305515118686,3.6126301846590909,3.6126301846590909,276806633.63951987,277456607.30395848,275706092.99695754,276806633.63951987,277456607.30395848,275706092.99695754,8.2560000285739079
mojo,highShelf,run,scalar,double,O3,48000,128,1,1,50,350000,352,0.10047800000029383,287.0800000008395,286.50000003835885,288.89999994134996,2.3999999029911123,0.836003867557508,2.2428125000065586,2.2428125000065586,445868747.3861839,446771378.6487343,443059882.40216506,445868747.3861839,446771378.6487343,443059882.40216506,8.256000028573908
mojo,highShelf,run,vec,double,O3,48000,128,1,1,50,270000,278,0.09857499999816355,365.09259258579084,364.7000001365086,366.39999998442363,1.6999998479150236,0.4656352614208549,2.852285879576491,2.852285879576491,350595992.9053396,350973402.6654486,349344978.1807902,350595992.9053396,350973402.6654486,349344978.1807902,8.256000028573908
cpp,karplus,run,scalar,double,O3,48000,128,0,1,50,420000,422,0.099523998999999988,236.96190238095238,232.39580000000001,242.42910000000001,10.033299999999997,4.2341405513659058,1.8512648623511905,1.8512648623511905,540171220.41086805,550784480.61453772,527989420.4119885,540171220.41086805,550784480.61453772,527989420.4119885,0
cpp,karplus,run,vec,double,O3,48000,128,0,1,50,270000,271,0.10106199999999997,374.30370370370372,372.17919999999998,375.41250000000002,3.2333000000000425,0.86381726069146814,2.9242476851851853,2.9242476851851853,341968296.68916118,343920348.04739225,340958279.22618449,341968296.68916118,343920348.04739225,340958279.22618449,0
mojo,karplus,run,scalar,double,O3,48000,128,0,1,50,420000,421,0.10088299999915762,240.19761904561344,238.30000009184005,243.49999985133763,5.199999759497587,2.1648839735210315,1.876543898793855,1.876543898793855,532894541.2056432,537138061.0602988,525667351.4502955,532894541.2056432,537138061.0602988,525667351.4502955,0.0
mojo,karplus,run,vec,double,O3,48000,128,0,1,50,380000,381,0.10128700000132085,266.54473684558127,264.79999996809056,269.90000005753245,5.100000089441892,1.9133748990123565,2.0823807566061037,2.0823807566061037,480219574.07530785,483383685.8588539,474249722.01821136,480219574.07530785,483383685.8588539,474249722.01821136,0.0
cpp,karplus32,run,scalar,double,O3,48000,128,0,2,50,112736,561,0.38514841500000008,3416.3746717996028,3313.9341199606688,3476.2165762210161,162.28245626034732,4.7501363828711369,26.690427123434397,13.345213561717198,37466616.602849051,38624787.14619685,36821641.342941985,74933233.205698103,77249574.292393699,73643282.685883969,0.062972593084850814
cpp,karplus32,run,vec,double,O3,48000,128,0,2,50,120711,681,0.54311583699999988,4499.306914862771,4364.4161593801873,4518.0459183673474,153.62975898716013,3.4145205449236582,35.150835272365399,17.575417636182699,28448826.101898413,29328092.309643067,28330832.026216857,56897652.203796826,58656184.619286135,56661664.052433714,0.062972593084850814
mojo,karplus32,run,scalar,double,O3,48000,128,0,2,50,111849,554,0.3704219999999623,3311.8043075929363,3212.282398753445,3339.311682127197,127.02928337375215,3.835651855470855,25.873471153069815,12.936735576534907,38649626.642050035,39847057.04880479,38331252.72045941,77299253.28410007,79694114.09760958,76662505.44091882,0.06297259308485081
mojo,karplus32,run,vec,double,O3,48000,128,0,2,50,107223,441,0.2700479999984964,2518.5641140286725,2465.775617695702,2536.575562374038,70.79994467833603,2.811123381135018,19.676282140849004,9.838141070424502,50822609.31418273,51910643.88884565,50461733.48772702,101645218.62836546,103821287.7776913,100923466.97545405,0.06297259308485081
cpp,lowShelf,run,scalar,double,O3,48000,128,1,1,50,280000,286,0.099572338999999996,355.61549642857142,354.88749999999999,357.57920000000001,2.6917000000000257,0.75691302179815945,2.7782460658482142,2.7782460658482142,359939320.09571457,360677679.5463351,357962655.54596013,359939320.09571457,360677679.5463351,357962655.54596013,8.2560000285739079
